Agency_Text,Sex_Code_Text,Ethnic_Code_Text,ScaleSet,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,DisplayText,RawScore,DecileScore,ScoreText,AgeGroup
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.04,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.04,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.04,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.04,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.04,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.04,7,Medium,2
PRETRIAL,Male,Native American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.04,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.04,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Unknown,2,Risk of Recidivism,0.04,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Risk of Recidivism,0.04,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Risk of Recidivism,0.04,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Risk of Recidivism,0.04,7,Medium,2
Probation,Male,African-American,All Scales,English,Post Sentence,Probation,Single,3,Risk of Recidivism,0.04,7,Medium,1
Probation,Male,African-American,Risk and Prescreen,English,Other,Probation,Single,2,Risk of Recidivism,0.04,7,Medium,2
Probation,Male,Hispanic,Risk and Prescreen,English,Other,Probation,Single,2,Risk of Recidivism,0.04,7,Medium,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Separated,2,Risk of Recidivism,0.04,7,Medium,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.04,7,Medium,1
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.04,7,Medium,1
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.04,7,Medium,1
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.04,7,Medium,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.04,7,Medium,2
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.04,7,Medium,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Risk of Recidivism,0.04,7,Medium,2
Probation,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.04,7,Medium,1
Probation,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,2,Risk of Recidivism,0.04,7,Medium,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.05,8,High,1
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.05,8,High,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.05,8,High,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.05,8,High,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,Risk of Recidivism,0.05,8,High,1
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,Risk of Recidivism,0.05,8,High,1
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Risk of Recidivism,0.05,8,High,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Risk of Recidivism,0.05,8,High,2
Probation,Female,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Risk of Recidivism,0.05,8,High,2
DRRD,Male,African-American,All Scales,English,Probation Violator,Probation,Single,2,Risk of Recidivism,0.05,7,Medium,1
PRETRIAL,Male,African-American,All Scales,English,Conditional Release,Probation,Single,2,Risk of Recidivism,0.05,7,Medium,1
PRETRIAL,Male,African-American,All Scales,English,Conditional Release,Probation,Single,2,Risk of Recidivism,0.05,7,Medium,1
PRETRIAL,Male,African-American,All Scales,English,Pretrial,Probation,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Other,Probation,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,1
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.05,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.05,7,Medium,1
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.05,7,Medium,1
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.05,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Divorced,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Risk of Recidivism,0.05,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Widowed,2,Risk of Recidivism,0.05,7,Medium,2
Probation,Male,Caucasian,Risk and Prescreen,English,Other,Probation,Married,2,Risk of Recidivism,0.05,7,Medium,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.05,7,Medium,1
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.05,7,Medium,1
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.05,7,Medium,1
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.05,7,Medium,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.05,7,Medium,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.05,7,Medium,2
Probation,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,2,Risk of Recidivism,0.05,7,Medium,2
Probation,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.05,7,Medium,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Risk of Recidivism,0.06,8,High,1
PRETRIAL,Female,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Risk of Recidivism,0.06,8,High,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.06,8,High,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,4,Risk of Recidivism,0.06,8,High,1
Probation,Female,African-American,Risk and Prescreen,English,Other,Probation,Single,3,Risk of Recidivism,0.06,8,High,1
Probation,Female,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Risk of Recidivism,0.06,8,High,1
Probation,Female,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Risk of Recidivism,0.06,8,High,1
Probation,Female,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Risk of Recidivism,0.06,8,High,1
Probation,Female,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Risk of Recidivism,0.06,8,High,2
Probation,Female,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Risk of Recidivism,0.06,8,High,2
DRRD,Male,African-American,All Scales,English,Post Sentence,Jail Inmate,Single,3,Risk of Recidivism,0.06,7,Medium,2
DRRD,Male,Hispanic,All Scales,English,Probation Violator,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,1
DRRD,Male,Hispanic,All Scales,English,Probation Violator,Probation,Single,2,Risk of Recidivism,0.06,7,Medium,1
DRRD,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Divorced,2,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,2,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Significant Other,2,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Risk of Recidivism,0.06,7,Medium,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Risk of Recidivism,0.06,7,Medium,1
Probation,Male,Hispanic,All Scales,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.06,7,Medium,1
Probation,Male,African-American,Risk and Prescreen,English,Other,Probation,Single,2,Risk of Recidivism,0.06,7,Medium,1
Probation,Male,African-American,Risk and Prescreen,English,Other,Probation,Single,2,Risk of Recidivism,0.06,7,Medium,2
Probation,Male,Caucasian,Risk and Prescreen,English,Other,Probation,Single,2,Risk of Recidivism,0.06,7,Medium,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,1
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Divorced,2,Risk of Recidivism,0.06,7,Medium,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.06,7,Medium,1
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.06,7,Medium,1
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.06,7,Medium,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.06,7,Medium,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.06,7,Medium,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Risk of Recidivism,0.06,7,Medium,1
Probation,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,2
Probation,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.06,7,Medium,2
Probation,Male,Hispanic,Risk and Prescreen,Spanish,Other,Probation,Single,2,Risk of Recidivism,0.06,7,Medium,1
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.07,8,High,1
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Risk of Recidivism,0.07,8,High,1
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,Risk of Recidivism,0.07,8,High,1
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Risk of Recidivism,0.07,8,High,1
Probation,Female,Hispanic,Risk and Prescreen,English,Other,Probation,Single,3,Risk of Recidivism,0.07,8,High,2
Probation,Female,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Risk of Recidivism,0.07,8,High,1
Probation,Female,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Risk of Recidivism,0.07,8,High,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Married,2,Risk of Recidivism,0.07,7,Medium,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.07,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.07,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.07,7,Medium,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Risk of Recidivism,0.07,7,Medium,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.07,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.07,7,Medium,1
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.07,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.07,7,Medium,1
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Risk of Recidivism,0.07,7,Medium,2
